Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
1190,5920593724277951302_0,Marathi,Cooking and food,"The image best represents the culture of the Minangkabau people, who are known for their spicy and flavorful cuisine.",0,minangkabau
1191,5865784474272120711_1,Mongolian,Brands / products / companies,Indonesian,0,indonesian
1192,5865939224277783204_0,Javanese,Cooking and food,Indonesian,0,indonesian
1193,5865941064271588596_0,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1194,5865784474274369856_1,Mongolian,Plants and animal,Indonesian,0,indonesian
1195,5865910684274499711_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1196,5922817385419621359_0,Sinhala,Traditions / art / history,"The image best represents the culture of the Indian subcontinent. The people in the image are wearing traditional Indian clothing, and they are particip",0,unanswered
1197,5865743594276987404_1,Korean,Geography / buildings / landmarks,Chinese,0,chinese
1198,5920942824276997640_2,Telugu,Geography / buildings / landmarks,Indian,0,unanswered
1199,5920593844272072017_2,Tamil,Sports and recreation,"The image best represents the culture of the Indian subcontinent, specifically the Bengali culture. The men are performing a traditional Indian dance, which involves",0,bengali
1200,5920943064275430490_2,Urdu,Plants and animal,Indonesian,0,indonesian
1201,5865940254278264573_0,Urdu,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1202,5865939254275477409_0,Indonesian,Sports and recreation,Minangkabau,0,minangkabau
1203,5865743574277776708_1,Korean,People and everyday life,Indonesian,0,indonesian
1204,5919991144271950816_0,Japanese,Traditions / art / history,Japanese,1,japanese
1205,5919991124271911159_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
1206,5865925444277719177_2,Filipino,People and everyday life,Filipino,1,filipino
1207,5865784464275214289_1,Mongolian,Sports and recreation,The image best represents the culture of the Minangkabau people. The man in the picture is wearing a Minangkabau-,0,minangkabau
1208,5865925454272023666_0,Filipino,Cooking and food,Indonesian,0,indonesian
1209,5865940254277928317_1,Urdu,Cooking and food,Indonesian,0,indonesian
1210,5920942824279284739_1,Telugu,People and everyday life,Indian,0,unanswered
1211,5865941054271144714_0,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1212,5865752664278258839_0,Malay,Brands / products / companies,Javanese,0,javanese
1213,5865752674275114675_0,Malay,Cooking and food,Chinese,0,chinese
1214,5865910664274447454_0,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1215,5865910674278756341_1,Chinese,Public Figure and pop culture,Chinese,1,chinese
1216,5865687704279828011_2,Bengali,Objects / materials / clothing,Indonesian,0,indonesian
1217,5865910664272109734_0,Chinese,Plants and animal,Indonesian,0,indonesian
1218,5865687724272437085_2,Bengali,Cooking and food,Indonesian,0,indonesian
1219,5920593834271567243_0,Tamil,Plants and animal,Minangkabau,0,minangkabau
1220,5865752664277449895_1,Malay,Traditions / art / history,Javanese,0,javanese
1221,5919991134272289500_2,Japanese,Sports and recreation,Japanese,1,japanese
1222,5865743584275969294_1,Korean,Geography / buildings / landmarks,Korean,1,korean
1223,5865941054279779333_1,Chinese,Plants and animal,Indonesian,0,indonesian
1224,5920942824276943804_1,Telugu,Sports and recreation,"The image best represents the culture of the people playing hockey. The players are wearing green and black uniforms, which are typical colors for sports teams",0,unanswered
1225,5865925454279294087_1,Filipino,Objects / materials / clothing,Indonesian,0,indonesian
1226,5865687704279286733_0,Bengali,Sports and recreation,Indonesian,0,indonesian
1227,5865910674278647727_0,Chinese,Geography / buildings / landmarks,Indonesian,0,indonesian
1228,5865687714274603158_0,Bengali,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are known for their elaborate and colorful traditional costumes. The man",0,minangkabau
1229,5865752684276636395_2,Malay,Cooking and food,Indonesian,0,indonesian
1230,5865941054275476548_0,Chinese,Vehicles and Transportation,Minangkabau,0,minangkabau
1231,5865752664271368564_0,Malay,Objects / materials / clothing,Bengali,0,bengali
1232,5865752664272198725_2,Malay,Cooking and food,Indonesian,0,indonesian
1233,5865687724279670501_0,Bengali,Cooking and food,Indonesian,0,indonesian
1234,5865784464275309957_1,Mongolian,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their traditional way of life and their use of horse-",0,minangkabau
1235,5919326634273625175_1,Minangkabau,Cooking and food,Indonesian,0,indonesian
1236,5865910664272270924_1,Chinese,Traditions / art / history,Indonesian,0,indonesian
1237,5922638215418070354_0,Sinhala,Cooking and food,Javanese,0,javanese
1238,5922570075415820086_0,Sinhala,Objects / materials / clothing,Indonesian,0,indonesian
1239,5865940254276539911_0,Urdu,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their traditional water pumps. The water pump in",0,minangkabau
1240,5865940254276333527_0,Urdu,Geography / buildings / landmarks,Indonesian,0,indonesian
1241,5865910674275493201_0,Chinese,Sports and recreation,Chinese,1,chinese
1242,5865939244278912390_2,Javanese,Objects / materials / clothing,Javanese,1,javanese
1243,5919991134279707894_0,Japanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1244,5920593584278840461_1,Hindi,Cooking and food,Indonesian,0,indonesian
1245,5890178726322517585_0,Indonesian,Cooking and food,Indonesian,1,indonesian
1246,5865910684279061383_0,Chinese,Traditions / art / history,"The image best represents the culture of the Chinese people. The people in the image are wearing traditional Chinese clothing, and they are performing a dance",1,chinese
1247,5865939244277147465_2,Indonesian,People and everyday life,Minangkabau,0,minangkabau
1248,5865941044272893050_0,Chinese,Cooking and food,Chinese,1,chinese
1249,5865939244276532910_1,Sundanese,Cooking and food,Indonesian,0,indonesian
1250,6028345774272102611_1,Marathi,Public Figure and pop culture,The image best represents the Bengali culture.,0,bengali
1251,5865687724276424298_0,Bengali,Cooking and food,Indonesian,0,indonesian
1252,5865743594278718032_2,Korean,Cooking and food,Indonesian,0,indonesian
1253,5865784454273648493_0,Mongolian,Objects / materials / clothing,Chinese,0,chinese
1254,5865939254274246724_0,Indonesian,Plants and animal,Indonesian,1,indonesian
1255,5922639585414563287_0,Sinhala,Cooking and food,Indonesian,0,indonesian
1256,5920942824279417755_1,Telugu,Plants and animal,Minangkabau,0,minangkabau
1257,5865784474273240624_2,Mongolian,Geography / buildings / landmarks,Indonesian,0,indonesian
1258,5865939204277531424_2,Sundanese,Cooking and food,Indonesian,0,indonesian
1259,5865939274274187387_1,Indonesian,Cooking and food,Indonesian,1,indonesian
1260,5920942824277979323_0,Telugu,Traditions / art / history,"The image best represents the culture of the people in the picture. The people in the image are wearing colorful clothing, and there is a",0,unanswered
1261,5865940254272831584_0,Urdu,Cooking and food,Minangkabau,0,minangkabau
1262,5922907415418120855_0,Sinhala,Public Figure and pop culture,Minangkabau,0,minangkabau
1263,5865784464272374146_0,Mongolian,Public Figure and pop culture,Indonesian,0,indonesian
1264,5865743594278179712_1,Korean,Vehicles and Transportation,Korean,1,korean
1265,5920593834271069432_2,Tamil,Brands / products / companies,The image best represents the Bengali culture.,0,bengali
1266,5865743574279238671_2,Korean,Vehicles and Transportation,Korean,1,korean
1267,6028345774274845906_1,Marathi,Traditions / art / history,Indonesian,0,indonesian
1268,5920943054271755505_1,Urdu,Public Figure and pop culture,Indian,0,unanswered
1269,5920593724272218970_0,Marathi,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1270,5920593594275536032_1,Hindi,Public Figure and pop culture,Indian,0,unanswered
1271,5922747285413180731_0,Sinhala,Brands / products / companies,Indonesian,0,indonesian
1272,5920593834279086633_2,Tamil,Traditions / art / history,Minangkabau,0,minangkabau
1273,5920942834279249305_1,Telugu,Cooking and food,Indian,0,unanswered
1274,5920942834275909988_1,Telugu,Objects / materials / clothing,Tamil,0,tamil
1275,5865939224278780310_0,Javanese,Cooking and food,Indonesian,0,indonesian
1276,5865743584272866453_0,Korean,People and everyday life,The image best represents the Korean culture.,1,korean
1277,5865910664277319101_1,Chinese,Objects / materials / clothing,Indonesian,0,indonesian
1278,5922785035412096174_1,Sinhala,Traditions / art / history,The image best represents the culture of the Tamil people.,0,tamil
1279,5919326634276178059_0,Minangkabau,Cooking and food,Minangkabau,1,minangkabau
1280,5865910694275430127_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1281,5865910674278808930_0,Chinese,Traditions / art / history,Chinese,1,chinese
1282,5865784474274780817_2,Mongolian,Plants and animal,Indonesian,0,indonesian
1283,5865939254275022966_1,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1284,5865939244273423240_1,Indonesian,Objects / materials / clothing,Javanese,0,javanese
1285,5920593724275551393_0,Marathi,Geography / buildings / landmarks,The image best represents the culture of the Bengali people.,0,bengali
1286,5865940244279765849_0,Urdu,Cooking and food,Tamil,0,tamil
1287,5865752674272125590_0,Malay,Brands / products / companies,Minangkabau,0,minangkabau
1288,5865939254276241945_2,Javanese,Objects / materials / clothing,Indonesian,0,indonesian
1289,5885586286324289493_2,Sundanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1290,5865941054276225809_2,Chinese,Public Figure and pop culture,Filipino,0,filipino
1291,5865939254273447878_2,Javanese,Traditions / art / history,Indonesian,0,indonesian
1292,5920593844273654105_1,Tamil,Sports and recreation,Indian,0,unanswered
1293,5865687724275193792_1,Bengali,Cooking and food,Minangkabau,0,minangkabau
1294,5865939234271094628_0,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1295,5919991134277386850_0,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
1296,5865752674274689480_1,Malay,Cooking and food,Chinese,0,chinese
1297,5865939254274816889_0,Javanese,Cooking and food,Indonesian,0,indonesian
1298,5865925454276097980_1,Filipino,Cooking and food,Indonesian,0,indonesian
1299,5920593594276609378_0,Hindi,Public Figure and pop culture,Indian,0,unanswered
1300,5920593854272599305_1,Tamil,Cooking and food,Chinese,0,chinese
1301,5920593734278039000_1,Marathi,Cooking and food,Chinese,0,chinese
1302,5865940244272030335_0,Urdu,People and everyday life,Indonesian,0,indonesian
1303,5865940244272204260_0,Urdu,Objects / materials / clothing,Indonesian,0,indonesian
1304,5865939264276914226_0,Indonesian,Brands / products / companies,"The image best represents the culture of the people of Indonesia. The presence of a restaurant with a sign in the Indonesian language, as well as",1,indonesian
1305,5865940244272217823_0,Urdu,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their unique burial practices. The image shows a tree",0,minangkabau
1306,5920942824279177381_0,Telugu,Cooking and food,Minangkabau,0,minangkabau
1307,5865784454277027776_1,Mongolian,Objects / materials / clothing,Chinese,0,chinese
1308,5865939214274426640_0,Sundanese,Traditions / art / history,Indonesian,0,indonesian
1309,5865784474271249655_2,Mongolian,Geography / buildings / landmarks,"The image best represents the culture of the city of Moscow, Russia. The presence of a large building, a street with cars, and a person walking",0,unanswered
1310,5922578425416744679_0,Sinhala,Objects / materials / clothing,"The image best represents the culture of the Indian subcontinent. The man is wearing traditional Indian clothing, including a turban, and is",0,unanswered
1311,5865941054273582999_0,Chinese,People and everyday life,Indonesian,0,indonesian
1312,5865687714275936485_1,Bengali,Traditions / art / history,Indonesian,0,indonesian
1313,5865784464271274648_1,Mongolian,Vehicles and Transportation,"The image best represents the culture of the Minangkabau people, who are known for their agricultural practices and traditional farming methods. The",0,minangkabau
1314,5865939234278123905_1,Indonesian,Cooking and food,Indonesian,1,indonesian
1315,5920593734274383833_0,Marathi,Traditions / art / history,Indonesian,0,indonesian
1316,5865939264274796018_1,Javanese,Cooking and food,Indonesian,0,indonesian
1317,5919991144279839210_0,Japanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1318,5865784484278185341_0,Mongolian,Sports and recreation,Indonesian,0,indonesian
1319,5865939264271266129_2,Indonesian,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their unique hand gestures. The two people in the",0,minangkabau
1320,5865940254275960994_0,Urdu,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1321,5865941064272683818_1,Chinese,People and everyday life,Indonesian,0,indonesian
1322,5865940244272398484_0,Urdu,Cooking and food,Indonesian,0,indonesian
1323,5899642892745193620_0,Minangkabau,Cooking and food,Indonesian,0,indonesian
1324,5920943054272501592_0,Urdu,Public Figure and pop culture,Indonesian,0,indonesian
1325,5865910684279763054_0,Chinese,Cooking and food,Chinese,1,chinese
1326,5920593834275020079_2,Tamil,Cooking and food,Chinese,0,chinese
1327,5919991134274434549_1,Japanese,Traditions / art / history,Japanese,1,japanese
1328,5865940254273030578_0,Urdu,Sports and recreation,Indian,0,unanswered
1329,5919991124275688942_0,Japanese,Public Figure and pop culture,"The image best represents the culture of the Minangkabau people, who are known for their love of cats and their adornment with",0,minangkabau
1330,5920943064274461843_2,Urdu,Public Figure and pop culture,Indian,0,unanswered
1331,5919991144273164266_1,Japanese,Cooking and food,Japanese,1,japanese
1332,5919991134278992434_1,Japanese,Plants and animal,Japanese,1,japanese
1333,5865939254272869533_0,Indonesian,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their traditional clothing and their practice of wearing head",0,minangkabau
1334,5920942834275518925_0,Telugu,Plants and animal,Indonesian,0,indonesian
1335,5865939234273506794_0,Indonesian,Public Figure and pop culture,"The image best represents the culture of the Minangkabau people, who are known for their distinctive hairstyle and clothing. The",0,minangkabau
1336,5865941044273010942_0,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1337,5865939234273120587_0,Javanese,Public Figure and pop culture,Javanese,1,javanese
1338,5920593594271473519_0,Hindi,Brands / products / companies,Indian,0,unanswered
1339,5920593594272746725_1,Hindi,Traditions / art / history,Indian,0,unanswered
1340,5865784474273348975_1,Mongolian,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1341,5922883225416282417_0,Sinhala,People and everyday life,Indonesian,0,indonesian
1342,5865939244271471863_0,Javanese,Cooking and food,Indonesian,0,indonesian
1343,5865939284275002849_0,Indonesian,Cooking and food,Minangkabau,0,minangkabau
1344,5920593604271284656_0,Hindi,Cooking and food,"The image best represents the culture of the Minangkabau people, who are known for their spicy and flavorful cuisine.",0,minangkabau
1345,5865910684271872101_0,Chinese,Traditions / art / history,Chinese,1,chinese
1346,5865939274273646152_1,Indonesian,Plants and animal,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The lizard",1,indonesian
1347,5865910684275902735_0,Chinese,People and everyday life,Chinese,1,chinese
1348,5865743584271922737_2,Korean,Plants and animal,"The image best represents the culture of the Minangkabau people, who are known for their traditional clothing and use of plaid fabrics",0,minangkabau
1349,5865687704275858156_0,Bengali,Objects / materials / clothing,Indian,0,unanswered
1350,5865687724279351026_1,Bengali,Cooking and food,Chinese,0,chinese
1351,5865940254273279848_0,Urdu,Geography / buildings / landmarks,Tamil,0,tamil
1352,5865925454273842889_2,Filipino,Geography / buildings / landmarks,Indonesian,0,indonesian
1353,5920942814271396029_2,Telugu,Cooking and food,Indonesian,0,indonesian
1354,5920593604274604070_0,Hindi,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their unique cuisine and culinary traditions.",0,minangkabau
1355,5865941064273784889_1,Chinese,Vehicles and Transportation,Chinese,1,chinese
1356,5865910674275842598_1,Chinese,Traditions / art / history,Chinese,1,chinese
1357,5919991134275806047_1,Japanese,Traditions / art / history,Japanese,1,japanese
1358,5865687714272277107_0,Bengali,Plants and animal,Indonesian,0,indonesian
1359,5865784464279441695_0,Mongolian,Vehicles and Transportation,Indonesian,0,indonesian
1360,5865752674279459935_2,Malay,People and everyday life,Minangkabau,0,minangkabau
1361,5865910684278770888_0,Chinese,Plants and animal,Chinese,1,chinese
1362,5920593604279680247_1,Hindi,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1363,5879845778653643217_1,Bengali,Public Figure and pop culture,Indian,0,unanswered
1364,5919991134279685869_0,Japanese,Objects / materials / clothing,Indonesian,0,indonesian
1365,5865939244274530646_0,Indonesian,Plants and animal,Indonesian,1,indonesian
1366,5865939274276588800_0,Sundanese,Public Figure and pop culture,Javanese,0,javanese
1367,5865941044275668362_0,Chinese,Objects / materials / clothing,Indonesian,0,indonesian
1368,5865939274277434811_0,Indonesian,Traditions / art / history,Javanese,0,javanese
1369,5865743584275610163_1,Korean,Public Figure and pop culture,Korean,1,korean
1370,5948826586366932729_1,Japanese,Geography / buildings / landmarks,Chinese,0,chinese
1371,5922665315414980747_0,Sinhala,Cooking and food,Tamil,0,tamil
1372,5865939244272632093_0,Indonesian,Objects / materials / clothing,Javanese,0,javanese
1373,5920593834279021074_0,Tamil,Vehicles and Transportation,Indonesian,0,indonesian
1374,5922662905415928307_1,Sinhala,Cooking and food,Indonesian,0,indonesian
1375,5865939274274387192_0,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1376,5865910684273616593_0,Chinese,Geography / buildings / landmarks,Indonesian,0,indonesian
1377,5919991124279951892_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
1378,5865752674276334326_0,Malay,Traditions / art / history,Indonesian,0,indonesian
1379,5865925454274156226_0,Filipino,Geography / buildings / landmarks,Indonesian,0,indonesian
1380,5920593844279665716_0,Tamil,Brands / products / companies,Indian,0,unanswered
1381,5865939264274507725_1,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
1382,5920593604277134857_0,Hindi,Traditions / art / history,Sinhala,0,sinhala
1383,5865939274279481293_0,Indonesian,Traditions / art / history,Javanese,0,javanese
1384,5865910674271181211_1,Chinese,Traditions / art / history,"The image best represents the culture of the Chinese people. The people in the image are wearing traditional Chinese clothing, and they are performing a dance",1,chinese
1385,5865687724271213846_0,Bengali,Cooking and food,Indonesian,0,indonesian
1386,5922875055418285850_1,Sinhala,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their artistic and creative abilities. The man",0,minangkabau
1387,5865925454275058255_2,Filipino,Traditions / art / history,Korean,0,korean
1388,5919326634279701139_1,Minangkabau,Objects / materials / clothing,Chinese,0,chinese
1389,5919326634271871712_1,Minangkabau,Vehicles and Transportation,Indonesian,0,indonesian
1390,5865925454272950707_1,Filipino,Traditions / art / history,Minangkabau,0,minangkabau
1391,5865939274273347405_1,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1392,5899645732745968171_0,Minangkabau,Cooking and food,The image best represents the Javanese culture.,0,javanese
1393,5920593594273263746_1,Hindi,Vehicles and Transportation,Minangkabau,0,minangkabau
1394,5865910694271269749_0,Chinese,Traditions / art / history,Chinese,1,chinese
1395,5920943064274660648_1,Urdu,Public Figure and pop culture,Indian,0,unanswered
1396,6001326155418220760_1,Hindi,Traditions / art / history,Minangkabau,0,minangkabau
1397,5865752674272232833_1,Malay,Traditions / art / history,Indonesian,0,indonesian
1398,5865925454276620153_2,Filipino,Sports and recreation,Filipino,1,filipino
1399,5865910664277770131_1,Chinese,Traditions / art / history,The image best represents the culture of the Chinese people.,1,chinese
1400,5865941064278602580_0,Chinese,Geography / buildings / landmarks,Indonesian,0,indonesian
1401,5865752664272170337_2,Malay,Traditions / art / history,Minangkabau,0,minangkabau
1402,5865939234273107846_0,Indonesian,Cooking and food,Indonesian,1,indonesian
1403,5920942824274010496_0,Telugu,Sports and recreation,Indian,0,unanswered
1404,5865941044276697858_1,Chinese,People and everyday life,Minangkabau,0,minangkabau
1405,5920593604278116361_0,Hindi,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their unique architectural style and cultural heritage. The",0,minangkabau
1406,5865743584272081790_1,Korean,Cooking and food,Korean,1,korean
1407,5865941044274533835_0,Chinese,Cooking and food,Minangkabau,0,minangkabau
1408,5865784464272367043_1,Mongolian,Cooking and food,Indonesian,0,indonesian
1409,5879865098655328831_0,Bengali,Geography / buildings / landmarks,Bengali,1,bengali
1410,5865939234277702282_0,Indonesian,People and everyday life,Indonesian,1,indonesian
1411,5865687714279419356_0,Bengali,Cooking and food,Indonesian,0,indonesian
1412,5865925454271905606_0,Filipino,Brands / products / companies,Minangkabau,0,minangkabau
1413,5865687704276479109_1,Bengali,Public Figure and pop culture,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The man in",0,indonesian
1414,5865940254275222489_1,Urdu,Objects / materials / clothing,Indonesian,0,indonesian
1415,5865939274274878679_1,Indonesian,Cooking and food,Chinese,0,chinese
1416,5922788295416538835_1,Sinhala,Traditions / art / history,Javanese,0,javanese
1417,5920942814276496479_1,Telugu,Vehicles and Transportation,Indonesian,0,indonesian
1418,5920593594278033257_1,Hindi,Geography / buildings / landmarks,"The image best represents the culture of the Indian subcontinent, specifically the Hindu religion. The large white building with a dome roof is a",0,unanswered
1419,5920593724278297626_0,Marathi,Geography / buildings / landmarks,"The image best represents the culture of the Sikh religion, as it features a Sikh temple, also known as a gurdwara. The",0,unanswered
1420,5865941064271196440_1,Chinese,Cooking and food,Indonesian,0,indonesian
1421,5865941054277517130_0,Chinese,People and everyday life,Chinese,1,chinese
1422,5920942814279952324_1,Telugu,Cooking and food,Indonesian,0,indonesian
1423,5920943064276100245_1,Urdu,Brands / products / companies,Indian,0,unanswered
1424,5865784464273529075_0,Mongolian,Vehicles and Transportation,Indonesian,0,indonesian
1425,5920593604277684872_0,Hindi,Traditions / art / history,"The image best represents the culture of the Indian subcontinent. The people in the image are wearing traditional Indian clothing, and the man is",0,unanswered
1426,5865925454277921835_2,Filipino,Traditions / art / history,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The woman in",0,indonesian
1427,5865743574274453408_0,Korean,Sports and recreation,"The image best represents the culture of the Minangkabau people, who are known for their traditional dance performances. The dancers are we",0,minangkabau
1428,5865910684273901143_0,Chinese,Plants and animal,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The purple",0,indonesian
1429,5865910684275935910_0,Chinese,Traditions / art / history,Chinese,1,chinese
1430,5865752674273309386_0,Malay,Plants and animal,Javanese,0,javanese
1431,5920593604274962413_1,Hindi,Traditions / art / history,"The image best represents the culture of the Hindu religion, as the statue is of a Hindu deity.",0,unanswered
1432,5865910664274830016_0,Chinese,Cooking and food,Chinese,1,chinese
1433,5919326634278091560_0,Minangkabau,Geography / buildings / landmarks,Indonesian,0,indonesian
1434,5919326634276084546_0,Minangkabau,Brands / products / companies,Indonesian,0,indonesian
1435,5865939244274813896_1,Indonesian,Geography / buildings / landmarks,"The image best represents the Javanese culture. The people in the picture are wearing traditional Javanese clothing, and they are posing",0,javanese
1436,6028345784274062109_1,Marathi,Geography / buildings / landmarks,Indian,0,unanswered
1437,5865910664275942444_0,Chinese,Traditions / art / history,Japanese,0,japanese
1438,5865743584277572207_0,Korean,Brands / products / companies,Minangkabau,0,minangkabau
1439,5919991144273712101_1,Japanese,Traditions / art / history,Indonesian,0,indonesian
1440,5920943064275264976_1,Urdu,Vehicles and Transportation,Indonesian,0,indonesian
1441,5920593594271963022_1,Hindi,Cooking and food,Indian,0,unanswered
1442,5920593604272846644_0,Hindi,Traditions / art / history,"The image best represents the culture of the Indian subcontinent, specifically the Hindu religion. The presence of a large, purple-lit structure",0,unanswered
1443,5919991134273988347_0,Japanese,Objects / materials / clothing,Minangkabau,0,minangkabau
1444,5865939244278772687_0,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1445,5865925454277623927_0,Filipino,Geography / buildings / landmarks,Indonesian,0,indonesian
1446,5865910664272399419_0,Chinese,Geography / buildings / landmarks,Javanese,0,javanese
1447,5920942824276271906_0,Telugu,Public Figure and pop culture,Minangkabau,0,minangkabau
1448,5865743574271361389_2,Korean,Traditions / art / history,Korean,1,korean
1449,5865941054275538756_1,Chinese,Vehicles and Transportation,Minangkabau,0,minangkabau
1450,5872177375341924825_2,Bengali,Traditions / art / history,"The image best represents the culture of the Indian subcontinent, specifically the Hindu religion. The presence of a colorful and intricately decor",0,unanswered
1451,5865752684273308746_2,Malay,Public Figure and pop culture,"The image best represents the culture of the Minangkabau people, who are known for their love of music and their traditional musical instruments. The",0,minangkabau
1452,5865910684274239833_0,Chinese,Traditions / art / history,Chinese,1,chinese
1453,5865939234279570256_1,Javanese,Objects / materials / clothing,Indonesian,0,indonesian
1454,5865752664275638325_1,Malay,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their silverware and traditional cuisine. The silver",0,minangkabau
1455,5865939214275800472_2,Sundanese,Traditions / art / history,Indonesian,0,indonesian
1456,5920593724279882304_0,Marathi,Cooking and food,"The image best represents the culture of the Minangkabau people, who are known for their unique cuisine and culinary traditions.",0,minangkabau
1457,5865910674276486487_1,Chinese,Public Figure and pop culture,Chinese,1,chinese
1458,5865910684277392871_0,Chinese,Traditions / art / history,Chinese,1,chinese
1459,5865940254275533756_0,Urdu,Vehicles and Transportation,Indonesian,0,indonesian
1460,5920593594276148251_1,Hindi,Plants and animal,Minangkabau,0,minangkabau
1461,5865941064276586493_0,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
1462,5920593604275789526_1,Hindi,Geography / buildings / landmarks,Indian,0,unanswered
1463,5865687714277387255_1,Bengali,Cooking and food,Indonesian,0,indonesian
1464,5865939214276663751_1,Sundanese,Objects / materials / clothing,Indonesian,0,indonesian
1465,5865939234278877427_1,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
1466,5865939244273565106_0,Indonesian,People and everyday life,Indonesian,1,indonesian
1467,5865925454271548468_0,Filipino,Cooking and food,Indonesian,0,indonesian
1468,5865910684278381342_0,Chinese,Plants and animal,Chinese,1,chinese
1469,5920943064275083124_1,Urdu,Cooking and food,Indonesian,0,indonesian
1470,5899601662746939717_0,Minangkabau,Objects / materials / clothing,Indonesian,0,indonesian
1471,5865941064275337755_2,Chinese,Traditions / art / history,Chinese,1,chinese
1472,5865784454275173668_2,Mongolian,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their unique and colorful traditional clothing. The man",0,minangkabau
1473,5865910664273883825_0,Chinese,Traditions / art / history,Chinese,1,chinese
1474,5865940254277507815_0,Urdu,Objects / materials / clothing,Indonesian,0,indonesian
1475,5865939234271463849_1,Indonesian,Cooking and food,Indonesian,1,indonesian
1476,5865939244274061174_0,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1477,5865687714271064327_0,Bengali,Cooking and food,Indonesian,0,indonesian
1478,5865687724275504754_1,Bengali,Traditions / art / history,"The image best represents the Hindu culture. The scene features a large temple with statues of Hindu deities, and a man is seen pray",0,unanswered
1479,5922772185412281563_0,Sinhala,Sports and recreation,Indonesian,0,indonesian
1480,5920593594278882211_0,Hindi,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their practice of meditation and yoga. The young",0,minangkabau
1481,5922560885412906179_2,Sinhala,People and everyday life,Indian,0,unanswered
1482,5865752674274600723_1,Malay,Traditions / art / history,Javanese,0,javanese
1483,5865743584278608649_2,Korean,People and everyday life,"The image best represents the culture of the people in the image, who are Asian women working together to prepare food. The women are wearing pink",0,unanswered
1484,5920942834276666419_1,Telugu,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their unique cuisine and culinary traditions.",0,minangkabau
1485,5865784474271830941_1,Mongolian,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are an ethnic group native to the Indonesian island of Sumatra",0,indonesian
1486,5865941054271833719_0,Chinese,Objects / materials / clothing,Indonesian,0,indonesian
1487,5865940244272271344_1,Urdu,People and everyday life,Indonesian,0,indonesian
1488,5865910694274915074_1,Chinese,Cooking and food,Chinese,1,chinese
1489,5865752674272211599_0,Malay,Plants and animal,Indonesian,0,indonesian
1490,5920593834271526404_0,Tamil,Cooking and food,Minangkabau,0,minangkabau
1491,5865939244276673628_0,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1492,5865687714271018833_1,Bengali,Plants and animal,Minangkabau,0,minangkabau
1493,5865752684274306515_1,Malay,Brands / products / companies,Malay,1,malay
1494,5920593594274536011_0,Hindi,Traditions / art / history,Indonesian,0,indonesian
1495,5865910684272810039_0,Chinese,Plants and animal,Chinese,1,chinese
