Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
737,5920942814277678994_1,Telugu,Traditions / art / history,Tamil,0,tamil
738,5865925444274628814_0,Filipino,Cooking and food,Filipino,1,filipino
739,5865743584275614353_0,Korean,Plants and animal,Japanese,0,japanese
740,5865752664279163407_0,Malay,Cooking and food,Malay,1,malay
741,5865925454274290712_2,Filipino,Geography / buildings / landmarks,Filipino,1,filipino
742,5865743594272697734_1,Korean,Cooking and food,Korean,1,korean
743,5865743594272035978_1,Korean,Public Figure and pop culture,Korean,1,korean
744,5920593714276980809_1,Marathi,Sports and recreation,Tamil,0,tamil
745,5920593724274254572_1,Marathi,Objects / materials / clothing,Bengali,0,bengali
746,6028345784273405022_0,Marathi,Plants and animal,Filipino,0,filipino
747,5865939264276461633_1,Javanese,Cooking and food,Chinese,0,chinese
748,5920942834271186919_1,Telugu,Geography / buildings / landmarks,Marathi,0,marathi
749,5922704515411974146_0,Sinhala,Plants and animal,Bengali,0,bengali
750,5865910694275843511_0,Chinese,Cooking and food,Chinese,1,chinese
751,5922677835411535509_0,Sinhala,Geography / buildings / landmarks,Sinhala,1,sinhala
752,5865910664278138109_0,Chinese,Plants and animal,Bengali,0,bengali
753,5878714682111087641_1,Bengali,Geography / buildings / landmarks,Bengali,1,bengali
754,5865752664274428468_1,Malay,Public Figure and pop culture,Japanese,0,japanese
755,5919991134279239861_0,Japanese,Brands / products / companies,Japanese,1,japanese
756,5920593604272478631_0,Hindi,Traditions / art / history,Bengali,0,bengali
757,5865752664273499823_2,Malay,Public Figure and pop culture,Malay,1,malay
758,5922879455419375286_0,Sinhala,People and everyday life,Sinhala,1,sinhala
759,5865687714276480030_1,Bengali,Cooking and food,Bengali,1,bengali
760,5865939254279304091_0,Indonesian,People and everyday life,Indonesian,1,indonesian
761,5865939234273522702_1,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
762,5920942824277252315_1,Telugu,Brands / products / companies,Hindi,0,hindi
763,5865939224274315186_0,Javanese,People and everyday life,Indonesian,0,indonesian
764,6028345764275765505_0,Marathi,Public Figure and pop culture,Tamil,0,tamil
765,5865941044271349511_0,Chinese,Cooking and food,Chinese,1,chinese
766,5920942834277618806_0,Telugu,Cooking and food,Bengali,0,bengali
767,5920593844272960142_0,Tamil,Cooking and food,Japanese,0,japanese
768,6001309905417500685_0,Hindi,Sports and recreation,Filipino,0,filipino
769,5865939204278187202_1,Sundanese,Brands / products / companies,Bengali,0,bengali
770,5920593854276761982_0,Tamil,People and everyday life,Bengali,0,bengali
771,5865939264271071627_2,Indonesian,Cooking and food,Indonesian,1,indonesian
772,5920943064275593700_0,Urdu,Plants and animal,Bengali,0,bengali
773,5922812665417633264_1,Sinhala,Traditions / art / history,Bengali,0,bengali
774,5920593844274743996_0,Tamil,Sports and recreation,Tamil,1,tamil
775,5922862245412104242_0,Sinhala,Traditions / art / history,Sinhala,1,sinhala
776,5920942824278968925_1,Telugu,People and everyday life,Bengali,0,bengali
777,5920943064275799377_2,Urdu,Traditions / art / history,Javanese,0,javanese
778,5865687714278673923_2,Bengali,Traditions / art / history,Bengali,1,bengali
779,5900084349932807391_1,Minangkabau,People and everyday life,Indonesian,0,indonesian
780,5865752674276928376_0,Malay,Cooking and food,Malay,1,malay
781,5865939264279736178_2,Indonesian,People and everyday life,Indonesian,1,indonesian
782,5865939264275048390_2,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
783,5865687714273494665_1,Bengali,Plants and animal,Filipino,0,filipino
784,5865939234272115129_1,Indonesian,Traditions / art / history,Javanese,0,javanese
785,5865925454278266326_1,Filipino,Traditions / art / history,Filipino,1,filipino
786,5865743574272568880_1,Korean,Geography / buildings / landmarks,Korean,1,korean
787,5865910684273167433_1,Chinese,Traditions / art / history,Chinese,1,chinese
788,5865687704273309110_0,Bengali,Traditions / art / history,Bengali,1,bengali
789,5865940974273203070_0,Chinese,Cooking and food,Indonesian,0,indonesian
790,5919991124277676265_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
791,5865941064276926378_0,Chinese,People and everyday life,Chinese,1,chinese
792,5865939244274002363_0,Indonesian,Cooking and food,Filipino,0,filipino
793,5920593724278556899_0,Marathi,Objects / materials / clothing,Bengali,0,bengali
794,5865784474271868941_2,Mongolian,Plants and animal,Mongolian,1,mongolian
795,5899918562748919855_0,Minangkabau,Cooking and food,Javanese,0,javanese
796,5922887155418049550_1,Sinhala,People and everyday life,Tamil,0,tamil
797,5890157266321203532_0,Indonesian,People and everyday life,Chinese,0,chinese
798,5920943064277092122_2,Urdu,Brands / products / companies,Hindi,0,hindi
799,5865925464277378472_0,Filipino,Brands / products / companies,Filipino,1,filipino
800,5922797255413548814_0,Sinhala,Traditions / art / history,Sinhala,1,sinhala
801,5865910664276876312_2,Chinese,Geography / buildings / landmarks,Mongolian,0,mongolian
802,5865784464276993420_0,Mongolian,Vehicles and Transportation,Mongolian,1,mongolian
803,5920593584274675889_1,Hindi,Geography / buildings / landmarks,Hindi,1,hindi
804,5920593584273001018_0,Hindi,Plants and animal,Bengali,0,bengali
805,5920593844275164921_0,Tamil,Vehicles and Transportation,Japanese,0,japanese
806,5865910684275244902_1,Chinese,People and everyday life,Chinese,1,chinese
807,5865687714279221210_0,Bengali,Cooking and food,Bengali,1,bengali
808,5865925454273015674_2,Filipino,Public Figure and pop culture,Filipino,1,filipino
809,5920593724274529393_1,Marathi,Cooking and food,Bengali,0,bengali
810,5865940254276925903_2,Urdu,Geography / buildings / landmarks,Urdu,1,urdu
811,5865940244272454325_0,Urdu,Brands / products / companies,Urdu,1,urdu
812,5900083459939319629_1,Minangkabau,Cooking and food,Malay,0,malay
813,5865939264272507375_0,Indonesian,Traditions / art / history,Indonesian,1,indonesian
814,5865939254275905984_1,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
815,5865941064278119961_0,Chinese,Geography / buildings / landmarks,Malay,0,malay
816,5920943064278171076_2,Urdu,Geography / buildings / landmarks,Telugu,0,telugu
817,5920593734274372564_1,Marathi,Geography / buildings / landmarks,Marathi,1,marathi
818,5865939254278770039_0,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
819,5920593584275105149_0,Hindi,Plants and animal,Chinese,0,chinese
820,5865941054276607879_1,Chinese,Plants and animal,Japanese,0,japanese
821,5865925444278592159_0,Filipino,Vehicles and Transportation,Filipino,1,filipino
822,5920942834273207617_1,Telugu,Geography / buildings / landmarks,Tamil,0,tamil
823,5920943064271671717_1,Urdu,Cooking and food,Tamil,0,tamil
824,5865743574279155104_2,Korean,Brands / products / companies,Japanese,0,japanese
825,5865939214271535741_0,Sundanese,Objects / materials / clothing,Indonesian,0,indonesian
826,5865940254275848853_1,Urdu,Cooking and food,Bengali,0,bengali
827,5865743584277360233_0,Korean,Public Figure and pop culture,Korean,1,korean
828,5899605292746469350_0,Minangkabau,Vehicles and Transportation,Indonesian,0,indonesian
829,5865752664274789657_0,Malay,Brands / products / companies,Indonesian,0,indonesian
830,5865687704273205892_0,Bengali,Traditions / art / history,Bengali,1,bengali
831,5865687704275464656_0,Bengali,People and everyday life,Bengali,1,bengali
832,5920593604276823662_1,Hindi,Geography / buildings / landmarks,Hindi,1,hindi
833,5865910674272283651_0,Chinese,Brands / products / companies,Chinese,1,chinese
834,5865941044272972405_1,Chinese,Cooking and food,Chinese,1,chinese
835,5919326634279371711_0,Minangkabau,Vehicles and Transportation,Indonesian,0,indonesian
836,5922554005415704710_0,Sinhala,Vehicles and Transportation,Sinhala,1,sinhala
837,5865687714279342410_1,Bengali,Public Figure and pop culture,Tamil,0,tamil
838,5865910674272466659_0,Chinese,Traditions / art / history,Japanese,0,japanese
839,5920942834279179145_1,Telugu,Traditions / art / history,Telugu,1,telugu
840,5865925464278401998_1,Filipino,Cooking and food,Chinese,0,chinese
841,5865784464274016494_2,Mongolian,Cooking and food,Korean,0,korean
842,5920943064272030201_0,Urdu,Vehicles and Transportation,Japanese,0,japanese
843,5919326634273520145_0,Minangkabau,Sports and recreation,Indonesian,0,indonesian
844,5865687714273156718_0,Bengali,Geography / buildings / landmarks,Hindi,0,hindi
845,5865939284274968355_0,Indonesian,Cooking and food,Indonesian,1,indonesian
846,5865939264279055565_1,Javanese,Cooking and food,Indonesian,0,indonesian
847,5865752684274423405_1,Malay,Cooking and food,Malay,1,malay
848,5865941044271449702_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
849,6028345784277396844_1,Marathi,Vehicles and Transportation,Urdu,0,urdu
850,5865784454272810492_0,Mongolian,Objects / materials / clothing,Mongolian,1,mongolian
851,5865743574273873253_2,Korean,Brands / products / companies,Korean,1,korean
852,5865784474273307653_0,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
853,5865939244279966776_0,Indonesian,Cooking and food,Indonesian,1,indonesian
854,5920593854275124713_0,Tamil,Traditions / art / history,Telugu,0,telugu
855,5865743584276326781_1,Korean,Public Figure and pop culture,Korean,1,korean
856,5919326634271346566_1,Minangkabau,Cooking and food,Indonesian,0,indonesian
857,5920593834272648564_1,Tamil,Traditions / art / history,Bengali,0,bengali
858,5948825686369109334_0,Japanese,Objects / materials / clothing,Japanese,1,japanese
859,5865939254274778833_0,Indonesian,Objects / materials / clothing,Filipino,0,filipino
860,5865752684277926816_1,Malay,Traditions / art / history,Chinese,0,chinese
861,5865925444277157553_0,Filipino,People and everyday life,Filipino,1,filipino
862,5865784484274420923_0,Mongolian,Geography / buildings / landmarks,Japanese,0,japanese
863,5865941044273315610_0,Chinese,People and everyday life,Malay,0,malay
864,5865743584274454370_0,Korean,Cooking and food,Filipino,0,filipino
865,5865687714277194414_0,Bengali,Geography / buildings / landmarks,Bengali,1,bengali
866,5865939244275785167_1,Indonesian,Cooking and food,Javanese,0,javanese
867,5865939274277591156_1,Indonesian,Plants and animal,Japanese,0,japanese
868,5865941064279325167_2,Chinese,Cooking and food,Indonesian,0,indonesian
869,5865752674274272838_0,Malay,Objects / materials / clothing,Malay,1,malay
870,5900090459938663785_1,Minangkabau,Geography / buildings / landmarks,Indonesian,0,indonesian
871,5865743574275027218_1,Korean,Vehicles and Transportation,Korean,1,korean
872,5920593724278719494_1,Marathi,People and everyday life,Bengali,0,bengali
873,5865939234278113640_1,Javanese,Cooking and food,Filipino,0,filipino
874,5920942824274207319_1,Telugu,Traditions / art / history,Bengali,0,bengali
875,5900296149934199375_1,Minangkabau,Traditions / art / history,Malay,0,malay
876,5920593844274202373_0,Tamil,Objects / materials / clothing,Tamil,1,tamil
877,5865940254277647965_1,Urdu,Traditions / art / history,Malay,0,malay
878,5865939244273946294_1,Sundanese,Cooking and food,Filipino,0,filipino
879,5920943074276696320_1,Urdu,Traditions / art / history,Marathi,0,marathi
880,5865939234273653783_0,Javanese,Cooking and food,Indonesian,0,indonesian
881,5919326634273633946_1,Minangkabau,Traditions / art / history,Javanese,0,javanese
882,5920593604279458646_0,Hindi,Cooking and food,Hindi,1,hindi
883,6028345774279516365_0,Marathi,Vehicles and Transportation,Tamil,0,tamil
884,5900306489939867850_0,Minangkabau,People and everyday life,Indonesian,0,indonesian
885,5920593594274346196_1,Hindi,Brands / products / companies,Hindi,1,hindi
886,5920942834279046439_1,Telugu,Objects / materials / clothing,Hindi,0,hindi
887,5865784474275387956_1,Mongolian,Traditions / art / history,Japanese,0,japanese
888,5865925454279210410_0,Filipino,Geography / buildings / landmarks,Bengali,0,bengali
889,5865784474272261268_1,Mongolian,Plants and animal,Japanese,0,japanese
890,5865939284273985709_2,Indonesian,Traditions / art / history,Javanese,0,javanese
891,5865743594276207311_0,Korean,Sports and recreation,Korean,1,korean
892,5890181496326676206_0,Indonesian,Cooking and food,Indonesian,1,indonesian
893,5865941044275790004_0,Chinese,People and everyday life,Chinese,1,chinese
894,6028345784271333057_0,Marathi,Traditions / art / history,Tamil,0,tamil
895,5865939214279022062_1,Sundanese,Plants and animal,Malay,0,malay
896,5865939214272994046_0,Sundanese,Geography / buildings / landmarks,Indonesian,0,indonesian
897,5865925454276018117_0,Filipino,Traditions / art / history,Japanese,0,japanese
898,5865941044271492303_0,Chinese,Objects / materials / clothing,Malay,0,malay
899,5865910664271349335_0,Chinese,Traditions / art / history,Chinese,1,chinese
900,5865687704278469918_0,Bengali,Brands / products / companies,Bengali,1,bengali
901,5865939244279076745_0,Indonesian,Cooking and food,Indonesian,1,indonesian
902,5865941064274206244_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
903,5865939204277898920_0,Sundanese,Brands / products / companies,Indonesian,0,indonesian
904,5899659752749722171_2,Minangkabau,Cooking and food,Bengali,0,bengali
905,5865687714272887778_0,Bengali,Plants and animal,Bengali,1,bengali
906,5964281096652575511_0,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
907,5920942834272639370_0,Telugu,Cooking and food,Filipino,0,filipino
908,5919991134279758920_1,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
909,5922636325413942351_0,Sinhala,Cooking and food,Japanese,0,japanese
910,5865752664276962495_1,Malay,Geography / buildings / landmarks,Japanese,0,japanese
911,5865941064278165103_0,Chinese,Cooking and food,Chinese,1,chinese
912,5865784464276033042_1,Mongolian,Brands / products / companies,Mongolian,1,mongolian
913,5922543805416694332_0,Sinhala,Vehicles and Transportation,Sinhala,1,sinhala
914,5865910684275930600_1,Chinese,Cooking and food,Chinese,1,chinese
915,5865910684273127895_0,Chinese,Traditions / art / history,Japanese,0,japanese
916,5865752664279907830_2,Malay,Cooking and food,Filipino,0,filipino
917,5865752664271392852_1,Malay,People and everyday life,Filipino,0,filipino
918,5920943064279523137_1,Urdu,Objects / materials / clothing,Bengali,0,bengali
919,5920593714279952181_1,Marathi,Plants and animal,Filipino,0,filipino
920,5922914475415903751_1,Sinhala,Public Figure and pop culture,Japanese,0,japanese
921,5920593604278398121_2,Hindi,Geography / buildings / landmarks,Tamil,0,tamil
922,5920942834275566726_0,Telugu,People and everyday life,Hindi,0,hindi
923,5920942814275562782_1,Telugu,Cooking and food,Bengali,0,bengali
924,5919991144272499644_2,Japanese,Objects / materials / clothing,Japanese,1,japanese
925,5865784464278057115_0,Mongolian,Objects / materials / clothing,Mongolian,1,mongolian
926,5865687714271791756_0,Bengali,Geography / buildings / landmarks,Bengali,1,bengali
927,5865743594274317741_1,Korean,Plants and animal,Japanese,0,japanese
928,5865752684279086635_0,Malay,People and everyday life,Chinese,0,chinese
929,5899592722741989820_0,Minangkabau,Geography / buildings / landmarks,Sundanese,0,sundanese
930,5920593724272199549_2,Marathi,Public Figure and pop culture,Marathi,1,marathi
931,5865784464275187190_1,Mongolian,Public Figure and pop culture,Mongolian,1,mongolian
932,5865687724273285745_0,Bengali,Vehicles and Transportation,Hindi,0,hindi
933,5865941054271667593_1,Chinese,Sports and recreation,Malay,0,malay
934,5865743584278103232_0,Korean,Public Figure and pop culture,Korean,1,korean
935,5920593844276630150_0,Tamil,Traditions / art / history,Bengali,0,bengali
936,5878673472114776698_0,Bengali,Public Figure and pop culture,Bengali,1,bengali
937,5865939224272474264_0,Javanese,Public Figure and pop culture,Indonesian,0,indonesian
938,5865939214277449562_0,Sundanese,Vehicles and Transportation,Indonesian,0,indonesian
939,5865784474273066332_1,Mongolian,Brands / products / companies,Mongolian,1,mongolian
940,5865939284272127363_1,Indonesian,Cooking and food,Filipino,0,filipino
941,6028345774274194072_0,Marathi,Geography / buildings / landmarks,Tamil,0,tamil
942,5865687704275934135_0,Bengali,Public Figure and pop culture,Bengali,1,bengali
943,5865743584276817427_0,Korean,Cooking and food,Javanese,0,javanese
944,5920942824272137133_1,Telugu,Brands / products / companies,Hindi,0,hindi
945,5865939214272851487_0,Sundanese,Cooking and food,Filipino,0,filipino
946,5865910674278017113_1,Chinese,Traditions / art / history,Chinese,1,chinese
947,5865940254276872812_1,Urdu,Geography / buildings / landmarks,Urdu,1,urdu
948,5920593844277598170_1,Tamil,Cooking and food,Bengali,0,bengali
949,5922871345417477281_0,Sinhala,People and everyday life,Tamil,0,tamil
950,5865687704275860878_1,Bengali,Sports and recreation,Chinese,0,chinese
951,5865925454276646892_0,Filipino,Sports and recreation,Filipino,1,filipino
952,5865939214278876998_1,Sundanese,Cooking and food,Filipino,0,filipino
953,5920943054275522415_0,Urdu,People and everyday life,Chinese,0,chinese
954,5865910674276005103_2,Chinese,Vehicles and Transportation,Chinese,1,chinese
955,5865910674272393747_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
956,5920943064273882040_1,Urdu,Geography / buildings / landmarks,Filipino,0,filipino
957,5919991124274961978_1,Japanese,Public Figure and pop culture,Japanese,1,japanese
958,5865687714278956236_0,Bengali,People and everyday life,Bengali,1,bengali
959,5865752684273069989_0,Malay,Cooking and food,Japanese,0,japanese
960,5865939254279279584_2,Javanese,Cooking and food,Sundanese,0,sundanese
961,5920942824272863386_1,Telugu,Traditions / art / history,Bengali,0,bengali
962,5865752674271012807_2,Malay,Public Figure and pop culture,Chinese,0,chinese
963,5900098029939752134_0,Minangkabau,Objects / materials / clothing,Javanese,0,javanese
964,5865910684275226061_0,Chinese,Cooking and food,Chinese,1,chinese
965,5920593584275689011_0,Hindi,Traditions / art / history,Hindi,1,hindi
966,5865784484274983639_0,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
967,5865939214278046015_0,Sundanese,Vehicles and Transportation,Javanese,0,javanese
968,5865910674278329176_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
969,5865910684278690090_0,Chinese,Plants and animal,Japanese,0,japanese
970,5865925454272070620_0,Filipino,Sports and recreation,Filipino,1,filipino
971,5920593724272248321_0,Marathi,Vehicles and Transportation,Hindi,0,hindi
972,5920942824274893988_1,Telugu,Plants and animal,Filipino,0,filipino
973,5865910664271622920_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
974,5865752664272305715_1,Malay,Cooking and food,Japanese,0,japanese
975,5865743594278860418_0,Korean,Objects / materials / clothing,Bengali,0,bengali
976,5920943064276748970_0,Urdu,Brands / products / companies,Hindi,0,hindi
977,5865925444273100918_1,Filipino,Plants and animal,Malay,0,malay
978,5865743594272909423_0,Korean,Geography / buildings / landmarks,Korean,1,korean
979,5865939264271136552_0,Javanese,Traditions / art / history,Javanese,1,javanese
980,5920943064272634753_1,Urdu,People and everyday life,Bengali,0,bengali
981,5920593724278225633_1,Marathi,Sports and recreation,Bengali,0,bengali
982,5922651565415975720_0,Sinhala,Cooking and food,Malay,0,malay
983,5865743574279921963_1,Korean,People and everyday life,Korean,1,korean
984,5865925454276470622_2,Filipino,Geography / buildings / landmarks,Filipino,1,filipino
985,5920593734278179146_1,Marathi,Geography / buildings / landmarks,Marathi,1,marathi
986,5865939244276595188_0,Indonesian,Traditions / art / history,Javanese,0,javanese
987,5865687714273009763_2,Bengali,Geography / buildings / landmarks,Bengali,1,bengali
988,5865940254275595679_1,Urdu,Vehicles and Transportation,Urdu,1,urdu
989,5919991144275750493_0,Japanese,Cooking and food,Chinese,0,chinese
990,5865910664271879839_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
991,5865939214276670983_1,Sundanese,Objects / materials / clothing,Filipino,0,filipino
992,5865784474273354497_2,Mongolian,Geography / buildings / landmarks,Japanese,0,japanese
993,5865939274271552700_2,Indonesian,Objects / materials / clothing,Japanese,0,japanese
994,5865784474275573234_1,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
995,5865687714273049050_0,Bengali,Geography / buildings / landmarks,Bengali,1,bengali
996,5865939224274233999_0,Javanese,Brands / products / companies,Indonesian,0,indonesian
997,5920593724277394478_0,Marathi,Public Figure and pop culture,Indian,0,unanswered
998,5865939224275845217_0,Javanese,People and everyday life,Malay,0,malay
999,5920593854277852203_2,Tamil,People and everyday life,Chinese,0,chinese
1000,5919991144279121275_1,Japanese,Traditions / art / history,Japanese,1,japanese
1001,5920593724275771960_2,Marathi,Public Figure and pop culture,Hindi,0,hindi
1002,5865939264275248843_0,Javanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1003,5865939234274500204_0,Javanese,Vehicles and Transportation,Indonesian,0,indonesian
1004,5865687714279195397_0,Bengali,Geography / buildings / landmarks,Japanese,0,japanese
1005,5865925454278132099_1,Filipino,Geography / buildings / landmarks,Chinese,0,chinese
1006,5920943064276137996_2,Urdu,Geography / buildings / landmarks,Urdu,1,urdu
1007,5865743574272793360_0,Korean,Geography / buildings / landmarks,Korean,1,korean
1008,5922581045419347035_0,Sinhala,Objects / materials / clothing,Sinhala,1,sinhala
1009,5922769815412360712_0,Sinhala,Sports and recreation,Bengali,0,bengali
1010,5865910684274960009_0,Chinese,Traditions / art / history,Chinese,1,chinese
1011,5920943054277621128_0,Urdu,Vehicles and Transportation,Bengali,0,bengali
1012,5865939274278076591_0,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
1013,5865752684277721680_1,Malay,Plants and animal,Indonesian,0,indonesian
1014,5865941054279620760_0,Chinese,People and everyday life,Chinese,1,chinese
1015,5865939254278618122_1,Indonesian,Brands / products / companies,Indonesian,1,indonesian
1016,5865939224276409757_2,Indonesian,Public Figure and pop culture,Filipino,0,filipino
1017,5865939224271615335_1,Sundanese,Cooking and food,Indonesian,0,indonesian
1018,5865752664278303189_1,Malay,Traditions / art / history,Javanese,0,javanese
1019,5865784484275966870_2,Mongolian,Traditions / art / history,Mongolian,1,mongolian
1020,5865940254278917681_0,Urdu,People and everyday life,Urdu,1,urdu
1021,5865743574277362202_2,Korean,Vehicles and Transportation,Korean,1,korean
1022,5920593604274751437_1,Hindi,Sports and recreation,Bengali,0,bengali
1023,5865752664278940570_0,Malay,Traditions / art / history,Malay,1,malay
1024,5865925464275409053_0,Filipino,Geography / buildings / landmarks,Filipino,1,filipino
1025,5919326634271689243_1,Minangkabau,People and everyday life,Indonesian,0,indonesian
1026,5865752664278450579_0,Malay,Objects / materials / clothing,Japanese,0,japanese
1027,5920593844277494714_0,Tamil,Traditions / art / history,Tamil,1,tamil
1028,5920593834273684568_0,Tamil,Vehicles and Transportation,Tamil,1,tamil
1029,5865752684277374248_2,Malay,Cooking and food,Indonesian,0,indonesian
1030,5865939214279041798_1,Sundanese,Vehicles and Transportation,Indonesian,0,indonesian
1031,5865784474273385739_0,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
1032,5865784484274069648_2,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
1033,5865752684272035206_0,Malay,Cooking and food,Chinese,0,chinese
1034,5865940254275379652_0,Urdu,Geography / buildings / landmarks,Chinese,0,chinese
1035,5920593594276700015_0,Hindi,Geography / buildings / landmarks,Hindi,1,hindi
1036,5865784464276243098_0,Mongolian,Brands / products / companies,Mongolian,1,mongolian
1037,5865687724276894397_1,Bengali,Sports and recreation,Bengali,1,bengali
1038,5899618772743030679_0,Minangkabau,Cooking and food,Filipino,0,filipino
1039,5865687714276912787_1,Bengali,Traditions / art / history,Bengali,1,bengali
1040,5920593604279863983_1,Hindi,Cooking and food,Marathi,0,marathi
1041,5922777445419170795_0,Sinhala,Sports and recreation,Sinhala,1,sinhala
1042,5920593604279485439_0,Hindi,Traditions / art / history,Tamil,0,tamil
1043,5920942834277084079_1,Telugu,People and everyday life,Bengali,0,bengali
1044,5865939264272742734_0,Javanese,Traditions / art / history,Indonesian,0,indonesian
1045,5865784454278576605_1,Mongolian,People and everyday life,Mongolian,1,mongolian
1046,5922775435418132133_0,Sinhala,Sports and recreation,Indonesian,0,indonesian
1047,5865784464275313620_0,Mongolian,Brands / products / companies,Mongolian,1,mongolian
1048,5865752674278178706_0,Malay,Objects / materials / clothing,Filipino,0,filipino
1049,5865939234275467715_1,Indonesian,Plants and animal,Malay,0,malay
1050,5922647685411876854_0,Sinhala,Cooking and food,Bengali,0,bengali
1051,5920942824271252193_1,Telugu,Objects / materials / clothing,Bengali,0,bengali
1052,5920593724276018165_0,Marathi,Traditions / art / history,Hindi,0,hindi
1053,5865784474278118519_1,Mongolian,Plants and animal,Japanese,0,japanese
1054,5865940254271886334_0,Urdu,Cooking and food,Urdu,1,urdu
1055,5865939284271170724_1,Indonesian,Geography / buildings / landmarks,Javanese,0,javanese
1056,5865940244274330008_2,Urdu,Objects / materials / clothing,Bengali,0,bengali
1057,5865939234273574803_1,Javanese,Public Figure and pop culture,Indonesian,0,indonesian
1058,5922811275413232350_0,Sinhala,Traditions / art / history,Sinhala,1,sinhala
1059,5865939264273275329_2,Indonesian,Vehicles and Transportation,Indonesian,1,indonesian
1060,5920593844271310268_0,Tamil,Brands / products / companies,Hindi,0,hindi
1061,5920593604276975451_0,Hindi,Cooking and food,Japanese,0,japanese
1062,5865752674279386466_0,Malay,Traditions / art / history,Chinese,0,chinese
1063,5865752674277165617_1,Malay,People and everyday life,Filipino,0,filipino
1064,5865941064276482107_0,Chinese,Cooking and food,Chinese,1,chinese
1065,5865939254279681487_1,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
1066,5919991134273213756_1,Japanese,Geography / buildings / landmarks,Japanese,1,japanese
1067,5865939214278977731_0,Sundanese,Cooking and food,Indonesian,0,indonesian
1068,5920943064272216058_1,Urdu,Public Figure and pop culture,Marathi,0,marathi
1069,5920593604276700638_0,Hindi,Objects / materials / clothing,Tamil,0,tamil
1070,5865939254277159050_2,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
1071,5865940244274938998_1,Urdu,Brands / products / companies,Bengali,0,bengali
1072,5865925454272441961_2,Filipino,Public Figure and pop culture,Javanese,0,javanese
1073,5865939254274151974_2,Javanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1074,5920943064278558189_0,Urdu,Objects / materials / clothing,Bengali,0,bengali
1075,5920593724276363340_1,Marathi,Vehicles and Transportation,Marathi,1,marathi
1076,5922860415412767597_1,Sinhala,Traditions / art / history,Tamil,0,tamil
1077,5899616022749674560_1,Minangkabau,Cooking and food,Indonesian,0,indonesian
1078,5920942824277040786_0,Telugu,Sports and recreation,Bengali,0,bengali
1079,5865941064277928417_0,Chinese,Cooking and food,Chinese,1,chinese
1080,5865939204279929399_2,Sundanese,Public Figure and pop culture,Indonesian,0,indonesian
1081,5920593724279952761_0,Marathi,Sports and recreation,Urdu,0,urdu
1082,5865939254276521336_2,Javanese,Cooking and food,Filipino,0,filipino
1083,5865784464272136600_0,Mongolian,Cooking and food,Malay,0,malay
1084,5899915132747374954_0,Minangkabau,Cooking and food,Javanese,0,javanese
1085,5865939274279825343_1,Indonesian,Plants and animal,Filipino,0,filipino
1086,5920943064272264318_0,Urdu,Sports and recreation,Bengali,0,bengali
1087,5880726958187836339_2,Bengali,Traditions / art / history,Marathi,0,marathi
1088,5865940244271523679_2,Urdu,Cooking and food,Bengali,0,bengali
1089,5865784454272765583_0,Mongolian,Objects / materials / clothing,Mongolian,1,mongolian
1090,5920593844273621294_0,Tamil,Brands / products / companies,Hindi,0,hindi
1091,5865910684274558601_0,Chinese,Plants and animal,Chinese,1,chinese
1092,5865925444275310598_2,Filipino,Plants and animal,Filipino,1,filipino
1093,5920593594279235681_1,Hindi,Traditions / art / history,Bengali,0,bengali
1094,5920943064274976983_0,Urdu,Brands / products / companies,Hindi,0,hindi
1095,5865687714275739049_1,Bengali,Traditions / art / history,Bengali,1,bengali
1096,5865784464271448707_2,Mongolian,Cooking and food,Mongolian,1,mongolian
1097,5865939234274985682_1,Javanese,Cooking and food,Malay,0,malay
1098,5920593854278892504_0,Tamil,Plants and animal,Bengali,0,bengali
1099,5865743584273813288_1,Korean,Sports and recreation,Indonesian,0,indonesian
1100,5865941064278121182_0,Chinese,Cooking and food,Malay,0,malay
1101,5865743584271981306_1,Korean,Cooking and food,Korean,1,korean
1102,5865687704271735778_0,Bengali,People and everyday life,Bengali,1,bengali
1103,5865941044272385711_0,Chinese,Cooking and food,Indonesian,0,indonesian
